
Predictions were generated on 20-Sep-2023 at 07:59:10 using OpenFAST, compiled as a 64-bit application using single precision at commit v3.5.0
 linked with  NWTC Subroutine Library; ElastoDyn; HydroDyn; MoorDyn (v2.0.0, 2022-12-08)

Description from the FAST input file: Generated with AeroElasticSE FAST driver

Time	PtfmSurge	PtfmSway	PtfmHeave	PtfmRoll	PtfmPitch	PtfmYaw	TwrBsMxt	TwrBsMyt	TwrBsMzt	TwrBsFxt	TwrBsFyt	TwrBsFzt	TTDspFA	TTDspSS	FAIRTEN1	FAIRTEN2	FAIRTEN3
(s)	(m)	(m)	(m)	(deg)	(deg)	(deg)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(m)	(m)	(N)	(N)	(N)
   59.3500	 3.188E+00	-1.986E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.030E-02	-1.408E+04	-6.188E+04	-4.175E+02	-5.371E+01	 1.236E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   59.4000	 3.188E+00	-1.986E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.030E-02	-1.408E+04	-6.188E+04	-4.175E+02	-5.376E+01	 1.236E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   59.4500	 3.188E+00	-1.986E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.030E-02	-1.408E+04	-6.189E+04	-4.175E+02	-5.381E+01	 1.236E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   59.5000	 3.188E+00	-1.986E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.030E-02	-1.408E+04	-6.190E+04	-4.175E+02	-5.385E+01	 1.236E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   59.5500	 3.188E+00	-1.986E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.030E-02	-1.408E+04	-6.190E+04	-4.175E+02	-5.389E+01	 1.236E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   59.6000	 3.188E+00	-1.986E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.029E-02	-1.408E+04	-6.191E+04	-4.175E+02	-5.393E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   59.6500	 3.188E+00	-1.986E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.029E-02	-1.408E+04	-6.191E+04	-4.175E+02	-5.396E+01	 1.237E+02	-1.651E+04	-1.551E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   59.7000	 3.188E+00	-1.986E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.029E-02	-1.408E+04	-6.191E+04	-4.175E+02	-5.398E+01	 1.237E+02	-1.651E+04	-1.551E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   59.7500	 3.188E+00	-1.986E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.029E-02	-1.408E+04	-6.192E+04	-4.176E+02	-5.399E+01	 1.237E+02	-1.651E+04	-1.551E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   59.8000	 3.188E+00	-1.986E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.028E-02	-1.408E+04	-6.192E+04	-4.176E+02	-5.400E+01	 1.237E+02	-1.651E+04	-1.551E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   59.8500	 3.188E+00	-1.986E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.028E-02	-1.408E+04	-6.192E+04	-4.176E+02	-5.401E+01	 1.237E+02	-1.651E+04	-1.551E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   59.9000	 3.188E+00	-1.986E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.028E-02	-1.408E+04	-6.192E+04	-4.176E+02	-5.400E+01	 1.237E+02	-1.651E+04	-1.551E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   59.9500	 3.188E+00	-1.986E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.028E-02	-1.408E+04	-6.192E+04	-4.176E+02	-5.399E+01	 1.237E+02	-1.651E+04	-1.551E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   60.0000	 3.188E+00	-1.986E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.028E-02	-1.408E+04	-6.191E+04	-4.176E+02	-5.397E+01	 1.237E+02	-1.651E+04	-1.551E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   60.0500	 3.188E+00	-1.986E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.027E-02	-1.408E+04	-6.191E+04	-4.176E+02	-5.395E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   60.1000	 3.188E+00	-1.986E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.027E-02	-1.408E+04	-6.191E+04	-4.176E+02	-5.392E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   60.1500	 3.188E+00	-1.986E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.027E-02	-1.408E+04	-6.190E+04	-4.176E+02	-5.388E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   60.2000	 3.188E+00	-1.986E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.027E-02	-1.408E+04	-6.190E+04	-4.176E+02	-5.384E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   60.2500	 3.188E+00	-1.986E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.027E-02	-1.408E+04	-6.189E+04	-4.176E+02	-5.380E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   60.3000	 3.188E+00	-1.986E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.026E-02	-1.408E+04	-6.188E+04	-4.176E+02	-5.376E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   60.3500	 3.188E+00	-1.986E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.026E-02	-1.408E+04	-6.188E+04	-4.176E+02	-5.371E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   60.4000	 3.188E+00	-1.985E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.026E-02	-1.408E+04	-6.187E+04	-4.176E+02	-5.366E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   60.4500	 3.188E+00	-1.985E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.026E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.361E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   60.5000	 3.188E+00	-1.985E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.026E-02	-1.408E+04	-6.186E+04	-4.176E+02	-5.357E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   60.5500	 3.188E+00	-1.985E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.025E-02	-1.408E+04	-6.185E+04	-4.176E+02	-5.352E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   60.6000	 3.188E+00	-1.985E+00	 1.955E-02	-4.290E-01	-1.862E-01	 2.025E-02	-1.408E+04	-6.184E+04	-4.176E+02	-5.348E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   60.6500	 3.188E+00	-1.985E+00	 1.955E-02	-4.291E-01	-1.862E-01	 2.025E-02	-1.408E+04	-6.184E+04	-4.176E+02	-5.344E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   60.7000	 3.188E+00	-1.985E+00	 1.955E-02	-4.291E-01	-1.862E-01	 2.025E-02	-1.408E+04	-6.183E+04	-4.176E+02	-5.341E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   60.7500	 3.188E+00	-1.985E+00	 1.955E-02	-4.291E-01	-1.862E-01	 2.025E-02	-1.408E+04	-6.183E+04	-4.176E+02	-5.338E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   60.8000	 3.188E+00	-1.985E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.024E-02	-1.408E+04	-6.183E+04	-4.176E+02	-5.335E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   60.8500	 3.188E+00	-1.985E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.024E-02	-1.408E+04	-6.182E+04	-4.176E+02	-5.333E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   60.9000	 3.188E+00	-1.985E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.024E-02	-1.408E+04	-6.182E+04	-4.176E+02	-5.332E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   60.9500	 3.188E+00	-1.985E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.024E-02	-1.408E+04	-6.182E+04	-4.176E+02	-5.332E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   61.0000	 3.188E+00	-1.985E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.024E-02	-1.408E+04	-6.182E+04	-4.176E+02	-5.332E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   61.0500	 3.188E+00	-1.985E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.024E-02	-1.408E+04	-6.182E+04	-4.176E+02	-5.333E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   61.1000	 3.188E+00	-1.985E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.023E-02	-1.408E+04	-6.182E+04	-4.176E+02	-5.334E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   61.1500	 3.188E+00	-1.985E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.023E-02	-1.408E+04	-6.183E+04	-4.176E+02	-5.336E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   61.2000	 3.188E+00	-1.985E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.023E-02	-1.408E+04	-6.183E+04	-4.176E+02	-5.339E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   61.2500	 3.188E+00	-1.985E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.023E-02	-1.408E+04	-6.184E+04	-4.176E+02	-5.342E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   61.3000	 3.188E+00	-1.985E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.023E-02	-1.408E+04	-6.184E+04	-4.176E+02	-5.346E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   61.3500	 3.188E+00	-1.985E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.022E-02	-1.408E+04	-6.185E+04	-4.176E+02	-5.349E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   61.4000	 3.188E+00	-1.985E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.022E-02	-1.408E+04	-6.185E+04	-4.176E+02	-5.354E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   61.4500	 3.188E+00	-1.985E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.022E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.358E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   61.5000	 3.188E+00	-1.985E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.022E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.363E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   61.5500	 3.188E+00	-1.985E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.022E-02	-1.408E+04	-6.187E+04	-4.177E+02	-5.367E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   61.6000	 3.188E+00	-1.985E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.022E-02	-1.408E+04	-6.188E+04	-4.177E+02	-5.372E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   61.6500	 3.188E+00	-1.985E+00	 1.954E-02	-4.291E-01	-1.862E-01	 2.021E-02	-1.408E+04	-6.188E+04	-4.177E+02	-5.376E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   61.7000	 3.188E+00	-1.985E+00	 1.953E-02	-4.291E-01	-1.862E-01	 2.021E-02	-1.408E+04	-6.189E+04	-4.177E+02	-5.381E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   61.7500	 3.188E+00	-1.985E+00	 1.953E-02	-4.291E-01	-1.862E-01	 2.021E-02	-1.408E+04	-6.190E+04	-4.177E+02	-5.384E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   61.8000	 3.188E+00	-1.985E+00	 1.953E-02	-4.291E-01	-1.862E-01	 2.021E-02	-1.408E+04	-6.190E+04	-4.177E+02	-5.388E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   61.8500	 3.188E+00	-1.985E+00	 1.953E-02	-4.291E-01	-1.862E-01	 2.021E-02	-1.408E+04	-6.190E+04	-4.177E+02	-5.391E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.405E-02	 3.332E+06	 3.084E+06	 3.176E+06
   61.9000	 3.188E+00	-1.985E+00	 1.953E-02	-4.291E-01	-1.862E-01	 2.021E-02	-1.408E+04	-6.191E+04	-4.177E+02	-5.394E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   61.9500	 3.188E+00	-1.985E+00	 1.953E-02	-4.291E-01	-1.862E-01	 2.020E-02	-1.408E+04	-6.191E+04	-4.177E+02	-5.396E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   62.0000	 3.188E+00	-1.985E+00	 1.953E-02	-4.291E-01	-1.862E-01	 2.020E-02	-1.408E+04	-6.191E+04	-4.177E+02	-5.397E+01	 1.237E+02	-1.651E+04	-1.551E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   62.0500	 3.188E+00	-1.985E+00	 1.953E-02	-4.291E-01	-1.862E-01	 2.020E-02	-1.408E+04	-6.191E+04	-4.177E+02	-5.398E+01	 1.237E+02	-1.651E+04	-1.551E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   62.1000	 3.188E+00	-1.985E+00	 1.953E-02	-4.291E-01	-1.862E-01	 2.020E-02	-1.408E+04	-6.192E+04	-4.177E+02	-5.399E+01	 1.237E+02	-1.651E+04	-1.551E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   62.1500	 3.188E+00	-1.985E+00	 1.953E-02	-4.291E-01	-1.862E-01	 2.020E-02	-1.408E+04	-6.191E+04	-4.177E+02	-5.398E+01	 1.237E+02	-1.651E+04	-1.551E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   62.2000	 3.188E+00	-1.985E+00	 1.953E-02	-4.291E-01	-1.862E-01	 2.020E-02	-1.408E+04	-6.191E+04	-4.177E+02	-5.397E+01	 1.237E+02	-1.651E+04	-1.551E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   62.2500	 3.188E+00	-1.985E+00	 1.953E-02	-4.291E-01	-1.862E-01	 2.019E-02	-1.408E+04	-6.191E+04	-4.177E+02	-5.396E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   62.3000	 3.188E+00	-1.985E+00	 1.952E-02	-4.291E-01	-1.862E-01	 2.019E-02	-1.408E+04	-6.191E+04	-4.177E+02	-5.394E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   62.3500	 3.188E+00	-1.985E+00	 1.952E-02	-4.291E-01	-1.862E-01	 2.019E-02	-1.408E+04	-6.190E+04	-4.177E+02	-5.391E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   62.4000	 3.188E+00	-1.985E+00	 1.952E-02	-4.291E-01	-1.862E-01	 2.019E-02	-1.408E+04	-6.190E+04	-4.177E+02	-5.388E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   62.4500	 3.188E+00	-1.985E+00	 1.952E-02	-4.291E-01	-1.862E-01	 2.019E-02	-1.408E+04	-6.190E+04	-4.177E+02	-5.385E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   62.5000	 3.188E+00	-1.985E+00	 1.952E-02	-4.291E-01	-1.862E-01	 2.019E-02	-1.408E+04	-6.189E+04	-4.177E+02	-5.381E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   62.5500	 3.188E+00	-1.985E+00	 1.952E-02	-4.291E-01	-1.862E-01	 2.019E-02	-1.408E+04	-6.188E+04	-4.177E+02	-5.377E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   62.6000	 3.188E+00	-1.985E+00	 1.952E-02	-4.291E-01	-1.862E-01	 2.018E-02	-1.408E+04	-6.188E+04	-4.177E+02	-5.373E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   62.6500	 3.188E+00	-1.985E+00	 1.952E-02	-4.291E-01	-1.862E-01	 2.018E-02	-1.408E+04	-6.187E+04	-4.177E+02	-5.369E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   62.7000	 3.188E+00	-1.985E+00	 1.952E-02	-4.291E-01	-1.862E-01	 2.018E-02	-1.408E+04	-6.187E+04	-4.177E+02	-5.365E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   62.7500	 3.188E+00	-1.985E+00	 1.951E-02	-4.291E-01	-1.862E-01	 2.018E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.360E+01	 1.237E+02	-1.651E+04	-1.550E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   62.8000	 3.188E+00	-1.985E+00	 1.951E-02	-4.291E-01	-1.862E-01	 2.018E-02	-1.408E+04	-6.186E+04	-4.177E+02	-5.356E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   62.8500	 3.188E+00	-1.985E+00	 1.951E-02	-4.291E-01	-1.862E-01	 2.018E-02	-1.408E+04	-6.185E+04	-4.177E+02	-5.353E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   62.9000	 3.188E+00	-1.985E+00	 1.951E-02	-4.291E-01	-1.862E-01	 2.018E-02	-1.408E+04	-6.184E+04	-4.177E+02	-5.349E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   62.9500	 3.188E+00	-1.985E+00	 1.951E-02	-4.291E-01	-1.862E-01	 2.017E-02	-1.408E+04	-6.184E+04	-4.177E+02	-5.346E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   63.0000	 3.188E+00	-1.985E+00	 1.951E-02	-4.291E-01	-1.862E-01	 2.017E-02	-1.408E+04	-6.184E+04	-4.177E+02	-5.343E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   63.0500	 3.188E+00	-1.985E+00	 1.951E-02	-4.291E-01	-1.863E-01	 2.017E-02	-1.408E+04	-6.183E+04	-4.177E+02	-5.341E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   63.1000	 3.188E+00	-1.985E+00	 1.951E-02	-4.291E-01	-1.863E-01	 2.017E-02	-1.408E+04	-6.183E+04	-4.177E+02	-5.340E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   63.1500	 3.188E+00	-1.985E+00	 1.950E-02	-4.291E-01	-1.863E-01	 2.017E-02	-1.408E+04	-6.183E+04	-4.177E+02	-5.338E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   63.2000	 3.188E+00	-1.985E+00	 1.950E-02	-4.291E-01	-1.863E-01	 2.017E-02	-1.408E+04	-6.183E+04	-4.177E+02	-5.338E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   63.2500	 3.188E+00	-1.985E+00	 1.950E-02	-4.291E-01	-1.863E-01	 2.017E-02	-1.408E+04	-6.183E+04	-4.178E+02	-5.338E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
   63.3000	 3.188E+00	-1.985E+00	 1.950E-02	-4.291E-01	-1.863E-01	 2.017E-02	-1.408E+04	-6.183E+04	-4.178E+02	-5.339E+01	 1.237E+02	-1.651E+04	-1.549E-01	 2.406E-02	 3.332E+06	 3.084E+06	 3.176E+06
