
These predictions were generated by MoorDyn (v2.0.02022-12-08) on 20-Sep-2023 at 07:59:09.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3
       (s)             (N)             (N)             (N)
  192.7300   3.3312440E+06   3.0838572E+06   3.1761670E+06
  192.7400   3.3312442E+06   3.0838572E+06   3.1761668E+06
  192.7500   3.3312442E+06   3.0838572E+06   3.1761665E+06
  192.7600   3.3312445E+06   3.0838572E+06   3.1761662E+06
  192.7700   3.3312448E+06   3.0838572E+06   3.1761660E+06
  192.7800   3.3312450E+06   3.0838572E+06   3.1761658E+06
  192.7900   3.3312452E+06   3.0838572E+06   3.1761658E+06
  192.8000   3.3312452E+06   3.0838572E+06   3.1761655E+06
  192.8100   3.3312455E+06   3.0838572E+06   3.1761652E+06
  192.8200   3.3312458E+06   3.0838572E+06   3.1761650E+06
  192.8300   3.3312460E+06   3.0838572E+06   3.1761648E+06
  192.8400   3.3312462E+06   3.0838572E+06   3.1761645E+06
  192.8500   3.3312462E+06   3.0838575E+06   3.1761642E+06
  192.8600   3.3312465E+06   3.0838575E+06   3.1761642E+06
  192.8700   3.3312468E+06   3.0838575E+06   3.1761640E+06
  192.8800   3.3312470E+06   3.0838575E+06   3.1761638E+06
  192.8900   3.3312472E+06   3.0838575E+06   3.1761635E+06
  192.9000   3.3312472E+06   3.0838575E+06   3.1761632E+06
  192.9100   3.3312475E+06   3.0838575E+06   3.1761630E+06
  192.9200   3.3312478E+06   3.0838575E+06   3.1761628E+06
  192.9300   3.3312480E+06   3.0838575E+06   3.1761625E+06
  192.9400   3.3312482E+06   3.0838575E+06   3.1761625E+06
  192.9500   3.3312482E+06   3.0838575E+06   3.1761622E+06
  192.9600   3.3312485E+06   3.0838575E+06   3.1761620E+06
  192.9700   3.3312488E+06   3.0838575E+06   3.1761618E+06
  192.9800   3.3312490E+06   3.0838575E+06   3.1761615E+06
  192.9900   3.3312492E+06   3.0838575E+06   3.1761612E+06
  193.0000   3.3312492E+06   3.0838575E+06   3.1761610E+06
  193.0100   3.3312495E+06   3.0838575E+06   3.1761610E+06
  193.0200   3.3312498E+06   3.0838575E+06   3.1761608E+06
  193.0300   3.3312500E+06   3.0838575E+06   3.1761605E+06
  193.0400   3.3312502E+06   3.0838575E+06   3.1761602E+06
  193.0500   3.3312502E+06   3.0838575E+06   3.1761600E+06
  193.0600   3.3312505E+06   3.0838575E+06   3.1761598E+06
  193.0700   3.3312508E+06   3.0838578E+06   3.1761595E+06
  193.0800   3.3312510E+06   3.0838578E+06   3.1761592E+06
  193.0900   3.3312512E+06   3.0838578E+06   3.1761592E+06
  193.1000   3.3312512E+06   3.0838578E+06   3.1761590E+06
  193.1100   3.3312515E+06   3.0838578E+06   3.1761588E+06
  193.1200   3.3312518E+06   3.0838578E+06   3.1761585E+06
  193.1300   3.3312520E+06   3.0838578E+06   3.1761582E+06
  193.1400   3.3312522E+06   3.0838578E+06   3.1761580E+06
  193.1500   3.3312522E+06   3.0838578E+06   3.1761578E+06
  193.1600   3.3312525E+06   3.0838578E+06   3.1761575E+06
  193.1700   3.3312528E+06   3.0838578E+06   3.1761572E+06
  193.1800   3.3312530E+06   3.0838578E+06   3.1761572E+06
  193.1900   3.3312532E+06   3.0838578E+06   3.1761570E+06
  193.2000   3.3312535E+06   3.0838578E+06   3.1761568E+06
  193.2100   3.3312535E+06   3.0838578E+06   3.1761565E+06
  193.2200   3.3312538E+06   3.0838578E+06   3.1761562E+06
  193.2300   3.3312540E+06   3.0838578E+06   3.1761560E+06
  193.2400   3.3312542E+06   3.0838578E+06   3.1761558E+06
  193.2500   3.3312545E+06   3.0838578E+06   3.1761555E+06
  193.2600   3.3312545E+06   3.0838578E+06   3.1761555E+06
  193.2700   3.3312548E+06   3.0838578E+06   3.1761552E+06
  193.2800   3.3312550E+06   3.0838578E+06   3.1761550E+06
  193.2900   3.3312552E+06   3.0838578E+06   3.1761548E+06
  193.3000   3.3312555E+06   3.0838578E+06   3.1761545E+06
  193.3100   3.3312558E+06   3.0838578E+06   3.1761542E+06
  193.3200   3.3312558E+06   3.0838578E+06   3.1761540E+06
  193.3300   3.3312560E+06   3.0838578E+06   3.1761538E+06
  193.3400   3.3312562E+06   3.0838580E+06   3.1761535E+06
  193.3500   3.3312565E+06   3.0838580E+06   3.1761535E+06
  193.3600   3.3312568E+06   3.0838580E+06   3.1761532E+06
  193.3700   3.3312570E+06   3.0838580E+06   3.1761530E+06
  193.3800   3.3312570E+06   3.0838580E+06   3.1761528E+06
  193.3900   3.3312572E+06   3.0838580E+06   3.1761525E+06
  193.4000   3.3312575E+06   3.0838580E+06   3.1761522E+06
  193.4100   3.3312578E+06   3.0838580E+06   3.1761520E+06
  193.4200   3.3312580E+06   3.0838580E+06   3.1761518E+06
  193.4300   3.3312582E+06   3.0838580E+06   3.1761515E+06
  193.4400   3.3312582E+06   3.0838580E+06   3.1761515E+06
  193.4500   3.3312585E+06   3.0838580E+06   3.1761512E+06
  193.4600   3.3312588E+06   3.0838580E+06   3.1761510E+06
  193.4700   3.3312590E+06   3.0838580E+06   3.1761508E+06
  193.4800   3.3312592E+06   3.0838580E+06   3.1761505E+06
  193.4900   3.3312595E+06   3.0838580E+06   3.1761502E+06
  193.5000   3.3312595E+06   3.0838580E+06   3.1761500E+06
  193.5100   3.3312598E+06   3.0838580E+06   3.1761498E+06
  193.5200   3.3312600E+06   3.0838580E+06   3.1761495E+06
  193.5300   3.3312602E+06   3.0838580E+06   3.1761492E+06
  193.5400   3.3312605E+06   3.0838580E+06   3.1761492E+06
  193.5500   3.3312608E+06   3.0838580E+06   3.1761490E+06
  193.5600   3.3312608E+06   3.0838580E+06   3.1761488E+06
  193.5700   3.3312610E+06   3.0838580E+06   3.1761485E+06
  193.5800   3.3312612E+06   3.0838580E+06   3.1761482E+06
  193.5900   3.3312615E+06   3.0838580E+06   3.1761480E+06
  193.6000   3.3312618E+06   3.0838580E+06   3.1761478E+06
  193.6100   3.3312620E+06   3.0838580E+06   3.1761475E+06
  193.6200   3.3312620E+06   3.0838580E+06   3.1761472E+06
  193.6300   3.3312622E+06   3.0838580E+06   3.1761470E+06
  193.6400   3.3312625E+06   3.0838580E+06   3.1761470E+06
  193.6500   3.3312628E+06   3.0838580E+06   3.1761468E+06
  193.6600   3.3312630E+06   3.0838580E+06   3.1761465E+06
  193.6700   3.3312632E+06   3.0838582E+06   3.1761462E+06
  193.6800   3.3312635E+06   3.0838582E+06   3.1761460E+06
  193.6900   3.3312635E+06   3.0838582E+06   3.1761458E+06
  193.7000   3.3312638E+06   3.0838582E+06   3.1761455E+06
  193.7100   3.3312640E+06   3.0838582E+06   3.1761452E+06
  193.7200   3.3312642E+06   3.0838582E+06   3.1761450E+06
  193.7300   3.3312645E+06   3.0838582E+06   3.1761448E+06
  193.7400   3.3312648E+06   3.0838582E+06   3.1761448E+06
  193.7500   3.3312650E+06   3.0838582E+06   3.1761445E+06
  193.7600   3.3312650E+06   3.0838582E+06   3.1761442E+06
  193.7700   3.3312652E+06   3.0838582E+06   3.1761440E+06
  193.7800   3.3312655E+06   3.0838582E+06   3.1761438E+06
  193.7900   3.3312658E+06   3.0838582E+06   3.1761435E+06
  193.8000   3.3312660E+06   3.0838582E+06   3.1761432E+06
  193.8100   3.3312662E+06   3.0838582E+06   3.1761430E+06
  193.8200   3.3312665E+06   3.0838582E+06   3.1761428E+06
  193.8300   3.3312665E+06   3.0838582E+06   3.1761425E+06
  193.8400   3.3312668E+06   3.0838582E+06   3.1761422E+06
  193.8500   3.3312670E+06   3.0838582E+06   3.1761422E+06
  193.8600   3.3312672E+06   3.0838582E+06   3.1761420E+06
  193.8700   3.3312675E+06   3.0838582E+06   3.1761418E+06
  193.8800   3.3312678E+06   3.0838582E+06   3.1761415E+06
  193.8900   3.3312680E+06   3.0838582E+06   3.1761412E+06
  193.9000   3.3312680E+06   3.0838582E+06   3.1761410E+06
  193.9100   3.3312682E+06   3.0838582E+06   3.1761408E+06
  193.9200   3.3312685E+06   3.0838582E+06   3.1761405E+06
  193.9300   3.3312688E+06   3.0838582E+06   3.1761402E+06
  193.9400   3.3312690E+06   3.0838582E+06   3.1761400E+06
  193.9500   3.3312692E+06   3.0838582E+06   3.1761398E+06
  193.9600   3.3312695E+06   3.0838582E+06   3.1761395E+06
  193.9700   3.3312698E+06   3.0838582E+06   3.1761395E+06
  193.9800   3.3312698E+06   3.0838582E+06   3.1761392E+06
  193.9900   3.3312700E+06   3.0838582E+06   3.1761390E+06
  194.0000   3.3312702E+06   3.0838582E+06   3.1761388E+06
  194.0100   3.3312705E+06   3.0838582E+06   3.1761385E+06
  194.0200   3.3312708E+06   3.0838582E+06   3.1761382E+06
  194.0300   3.3312710E+06   3.0838582E+06   3.1761380E+06
  194.0400   3.3312712E+06   3.0838582E+06   3.1761378E+06
  194.0500   3.3312715E+06   3.0838582E+06   3.1761375E+06
  194.0600   3.3312715E+06   3.0838582E+06   3.1761372E+06
  194.0700   3.3312718E+06   3.0838582E+06   3.1761370E+06
  194.0800   3.3312720E+06   3.0838582E+06   3.1761368E+06
  194.0900   3.3312722E+06   3.0838582E+06   3.1761368E+06
  194.1000   3.3312725E+06   3.0838582E+06   3.1761365E+06
  194.1100   3.3312728E+06   3.0838582E+06   3.1761362E+06
  194.1200   3.3312730E+06   3.0838582E+06   3.1761360E+06
  194.1300   3.3312732E+06   3.0838582E+06   3.1761358E+06
  194.1400   3.3312732E+06   3.0838582E+06   3.1761355E+06
  194.1500   3.3312735E+06   3.0838582E+06   3.1761352E+06
  194.1600   3.3312738E+06   3.0838582E+06   3.1761350E+06
  194.1700   3.3312740E+06   3.0838582E+06   3.1761348E+06
  194.1800   3.3312742E+06   3.0838582E+06   3.1761345E+06
  194.1900   3.3312745E+06   3.0838582E+06   3.1761342E+06
  194.2000   3.3312748E+06   3.0838582E+06   3.1761340E+06
  194.2100   3.3312750E+06   3.0838585E+06   3.1761338E+06
  194.2200   3.3312752E+06   3.0838585E+06   3.1761338E+06
  194.2300   3.3312752E+06   3.0838585E+06   3.1761335E+06
  194.2400   3.3312755E+06   3.0838585E+06   3.1761332E+06
  194.2500   3.3312758E+06   3.0838585E+06   3.1761330E+06
  194.2600   3.3312760E+06   3.0838585E+06   3.1761328E+06
  194.2700   3.3312762E+06   3.0838585E+06   3.1761325E+06
  194.2800   3.3312765E+06   3.0838585E+06   3.1761322E+06
  194.2900   3.3312768E+06   3.0838585E+06   3.1761320E+06
  194.3000   3.3312770E+06   3.0838585E+06   3.1761318E+06
  194.3100   3.3312772E+06   3.0838585E+06   3.1761315E+06
  194.3200   3.3312772E+06   3.0838585E+06   3.1761312E+06
  194.3300   3.3312775E+06   3.0838585E+06   3.1761310E+06
  194.3400   3.3312778E+06   3.0838585E+06   3.1761308E+06
  194.3500   3.3312780E+06   3.0838585E+06   3.1761305E+06
  194.3600   3.3312782E+06   3.0838585E+06   3.1761302E+06
  194.3700   3.3312785E+06   3.0838585E+06   3.1761302E+06
  194.3800   3.3312788E+06   3.0838585E+06   3.1761300E+06
  194.3900   3.3312790E+06   3.0838585E+06   3.1761298E+06
  194.4000   3.3312792E+06   3.0838585E+06   3.1761295E+06
  194.4100   3.3312795E+06   3.0838585E+06   3.1761292E+06
  194.4200   3.3312795E+06   3.0838585E+06   3.1761290E+06
  194.4300   3.3312798E+06   3.0838585E+06   3.1761288E+06
  194.4400   3.3312800E+06   3.0838585E+06   3.1761285E+06
  194.4500   3.3312802E+06   3.0838585E+06   3.1761282E+06
  194.4600   3.3312805E+06   3.0838585E+06   3.1761280E+06
  194.4700   3.3312808E+06   3.0838585E+06   3.1761278E+06
  194.4800   3.3312810E+06   3.0838585E+06   3.1761275E+06
  194.4900   3.3312812E+06   3.0838585E+06   3.1761272E+06
  194.5000   3.3312815E+06   3.0838585E+06   3.1761270E+06
  194.5100   3.3312818E+06   3.0838585E+06   3.1761268E+06
  194.5200   3.3312818E+06   3.0838585E+06   3.1761265E+06
  194.5300   3.3312820E+06   3.0838585E+06   3.1761265E+06
  194.5400   3.3312822E+06   3.0838585E+06   3.1761262E+06
  194.5500   3.3312825E+06   3.0838585E+06   3.1761260E+06
  194.5600   3.3312828E+06   3.0838585E+06   3.1761258E+06
  194.5700   3.3312830E+06   3.0838585E+06   3.1761255E+06
  194.5800   3.3312832E+06   3.0838585E+06   3.1761252E+06
  194.5900   3.3312835E+06   3.0838585E+06   3.1761250E+06
  194.6000   3.3312838E+06   3.0838585E+06   3.1761248E+06
  194.6100   3.3312840E+06   3.0838585E+06   3.1761245E+06
  194.6200   3.3312842E+06   3.0838585E+06   3.1761242E+06
  194.6300   3.3312842E+06   3.0838585E+06   3.1761240E+06
  194.6400   3.3312845E+06   3.0838585E+06   3.1761238E+06
  194.6500   3.3312848E+06   3.0838585E+06   3.1761235E+06
  194.6600   3.3312850E+06   3.0838585E+06   3.1761232E+06
  194.6700   3.3312852E+06   3.0838585E+06   3.1761230E+06
  194.6800   3.3312855E+06   3.0838585E+06   3.1761228E+06
  194.6900   3.3312858E+06   3.0838585E+06   3.1761225E+06
  194.7000   3.3312860E+06   3.0838585E+06   3.1761225E+06
  194.7100   3.3312862E+06   3.0838585E+06   3.1761222E+06
  194.7200   3.3312865E+06   3.0838585E+06   3.1761220E+06
  194.7300   3.3312868E+06   3.0838585E+06   3.1761218E+06
  194.7400   3.3312870E+06   3.0838585E+06   3.1761215E+06
  194.7500   3.3312870E+06   3.0838585E+06   3.1761212E+06
  194.7600   3.3312872E+06   3.0838585E+06   3.1761210E+06
  194.7700   3.3312875E+06   3.0838585E+06   3.1761208E+06
  194.7800   3.3312878E+06   3.0838585E+06   3.1761205E+06
  194.7900   3.3312880E+06   3.0838585E+06   3.1761202E+06
  194.8000   3.3312882E+06   3.0838585E+06   3.1761200E+06
  194.8100   3.3312885E+06   3.0838585E+06   3.1761198E+06
  194.8200   3.3312888E+06   3.0838585E+06   3.1761195E+06
  194.8300   3.3312890E+06   3.0838585E+06   3.1761192E+06
  194.8400   3.3312892E+06   3.0838585E+06   3.1761190E+06
  194.8500   3.3312895E+06   3.0838585E+06   3.1761188E+06
  194.8600   3.3312898E+06   3.0838585E+06   3.1761185E+06
  194.8700   3.3312900E+06   3.0838585E+06   3.1761182E+06
  194.8800   3.3312902E+06   3.0838585E+06   3.1761180E+06
  194.8900   3.3312902E+06   3.0838585E+06   3.1761178E+06
  194.9000   3.3312905E+06   3.0838585E+06   3.1761178E+06
  194.9100   3.3312908E+06   3.0838585E+06   3.1761175E+06
  194.9200   3.3312910E+06   3.0838585E+06   3.1761172E+06
  194.9300   3.3312912E+06   3.0838585E+06   3.1761170E+06
  194.9400   3.3312915E+06   3.0838585E+06   3.1761168E+06
  194.9500   3.3312918E+06   3.0838585E+06   3.1761165E+06
  194.9600   3.3312920E+06   3.0838585E+06   3.1761162E+06
  194.9700   3.3312922E+06   3.0838585E+06   3.1761160E+06
  194.9800   3.3312925E+06   3.0838585E+06   3.1761158E+06
  194.9900   3.3312928E+06   3.0838585E+06   3.1761155E+06
  195.0000   3.3312930E+06   3.0838585E+06   3.1761152E+06
  195.0100   3.3312932E+06   3.0838585E+06   3.1761150E+06
  195.0200   3.3312935E+06   3.0838585E+06   3.1761148E+06
  195.0300   3.3312938E+06   3.0838585E+06   3.1761145E+06
  195.0400   3.3312938E+06   3.0838585E+06   3.1761142E+06
  195.0500   3.3312940E+06   3.0838585E+06   3.1761140E+06
  195.0600   3.3312942E+06   3.0838585E+06   3.1761138E+06
  195.0700   3.3312945E+06   3.0838582E+06   3.1761135E+06
  195.0800   3.3312948E+06   3.0838582E+06   3.1761132E+06
  195.0900   3.3312950E+06   3.0838582E+06   3.1761130E+06
  195.1000   3.3312952E+06   3.0838582E+06   3.1761128E+06
  195.1100   3.3312955E+06   3.0838582E+06   3.1761125E+06
  195.1200   3.3312958E+06   3.0838582E+06   3.1761122E+06
  195.1300   3.3312960E+06   3.0838582E+06   3.1761120E+06
  195.1400   3.3312962E+06   3.0838582E+06   3.1761120E+06
  195.1500   3.3312965E+06   3.0838582E+06   3.1761118E+06
  195.1600   3.3312968E+06   3.0838582E+06   3.1761115E+06
  195.1700   3.3312970E+06   3.0838582E+06   3.1761112E+06
  195.1800   3.3312972E+06   3.0838582E+06   3.1761110E+06
  195.1900   3.3312975E+06   3.0838582E+06   3.1761108E+06
  195.2000   3.3312978E+06   3.0838582E+06   3.1761105E+06
  195.2100   3.3312980E+06   3.0838582E+06   3.1761102E+06
  195.2200   3.3312980E+06   3.0838582E+06   3.1761100E+06
  195.2300   3.3312982E+06   3.0838582E+06   3.1761098E+06
  195.2400   3.3312985E+06   3.0838582E+06   3.1761095E+06
  195.2500   3.3312988E+06   3.0838582E+06   3.1761092E+06
  195.2600   3.3312990E+06   3.0838582E+06   3.1761090E+06
  195.2700   3.3312992E+06   3.0838582E+06   3.1761088E+06
  195.2800   3.3312995E+06   3.0838582E+06   3.1761085E+06
  195.2900   3.3312998E+06   3.0838582E+06   3.1761082E+06
  195.3000   3.3313000E+06   3.0838582E+06   3.1761080E+06
  195.3100   3.3313002E+06   3.0838582E+06   3.1761078E+06
  195.3200   3.3313005E+06   3.0838582E+06   3.1761075E+06
  195.3300   3.3313008E+06   3.0838582E+06   3.1761072E+06
  195.3400   3.3313010E+06   3.0838582E+06   3.1761070E+06
  195.3500   3.3313012E+06   3.0838582E+06   3.1761068E+06
  195.3600   3.3313015E+06   3.0838582E+06   3.1761065E+06
  195.3700   3.3313018E+06   3.0838582E+06   3.1761062E+06
  195.3800   3.3313020E+06   3.0838582E+06   3.1761060E+06
  195.3900   3.3313022E+06   3.0838582E+06   3.1761058E+06
  195.4000   3.3313025E+06   3.0838582E+06   3.1761055E+06
  195.4100   3.3313028E+06   3.0838582E+06   3.1761052E+06
  195.4200   3.3313030E+06   3.0838582E+06   3.1761050E+06
  195.4300   3.3313032E+06   3.0838582E+06   3.1761048E+06
  195.4400   3.3313035E+06   3.0838582E+06   3.1761045E+06
  195.4500   3.3313035E+06   3.0838582E+06   3.1761042E+06
  195.4600   3.3313038E+06   3.0838582E+06   3.1761042E+06
  195.4700   3.3313040E+06   3.0838582E+06   3.1761040E+06
  195.4800   3.3313042E+06   3.0838582E+06   3.1761038E+06
  195.4900   3.3313045E+06   3.0838582E+06   3.1761035E+06
  195.5000   3.3313048E+06   3.0838582E+06   3.1761032E+06
  195.5100   3.3313050E+06   3.0838582E+06   3.1761030E+06
  195.5200   3.3313052E+06   3.0838582E+06   3.1761028E+06
  195.5300   3.3313055E+06   3.0838582E+06   3.1761025E+06
  195.5400   3.3313058E+06   3.0838582E+06   3.1761022E+06
  195.5500   3.3313060E+06   3.0838582E+06   3.1761020E+06
  195.5600   3.3313062E+06   3.0838582E+06   3.1761018E+06
  195.5700   3.3313065E+06   3.0838582E+06   3.1761015E+06
  195.5800   3.3313068E+06   3.0838582E+06   3.1761012E+06
  195.5900   3.3313070E+06   3.0838582E+06   3.1761010E+06
  195.6000   3.3313072E+06   3.0838580E+06   3.1761008E+06
  195.6100   3.3313075E+06   3.0838580E+06   3.1761005E+06
  195.6200   3.3313078E+06   3.0838580E+06   3.1761002E+06
  195.6300   3.3313080E+06   3.0838580E+06   3.1761000E+06
  195.6400   3.3313082E+06   3.0838580E+06   3.1760998E+06
  195.6500   3.3313085E+06   3.0838580E+06   3.1760995E+06
  195.6600   3.3313088E+06   3.0838580E+06   3.1760992E+06
  195.6700   3.3313090E+06   3.0838580E+06   3.1760990E+06
  195.6800   3.3313092E+06   3.0838580E+06   3.1760988E+06
  195.6900   3.3313095E+06   3.0838580E+06   3.1760985E+06
  195.7000   3.3313098E+06   3.0838580E+06   3.1760982E+06
  195.7100   3.3313100E+06   3.0838580E+06   3.1760980E+06
  195.7200   3.3313102E+06   3.0838580E+06   3.1760978E+06
  195.7300   3.3313105E+06   3.0838580E+06   3.1760975E+06
  195.7400   3.3313108E+06   3.0838580E+06   3.1760972E+06
  195.7500   3.3313110E+06   3.0838580E+06   3.1760970E+06
  195.7600   3.3313112E+06   3.0838580E+06   3.1760968E+06
  195.7700   3.3313115E+06   3.0838580E+06   3.1760965E+06
  195.7800   3.3313118E+06   3.0838580E+06   3.1760962E+06
  195.7900   3.3313120E+06   3.0838580E+06   3.1760960E+06
  195.8000   3.3313122E+06   3.0838580E+06   3.1760958E+06
  195.8100   3.3313125E+06   3.0838580E+06   3.1760955E+06
  195.8200   3.3313125E+06   3.0838580E+06   3.1760952E+06
  195.8300   3.3313128E+06   3.0838580E+06   3.1760950E+06
  195.8400   3.3313130E+06   3.0838580E+06   3.1760948E+06
  195.8500   3.3313132E+06   3.0838580E+06   3.1760945E+06
  195.8600   3.3313135E+06   3.0838580E+06   3.1760942E+06
  195.8700   3.3313138E+06   3.0838580E+06   3.1760940E+06
  195.8800   3.3313140E+06   3.0838580E+06   3.1760938E+06
  195.8900   3.3313142E+06   3.0838580E+06   3.1760935E+06
  195.9000   3.3313145E+06   3.0838580E+06   3.1760932E+06
  195.9100   3.3313148E+06   3.0838580E+06   3.1760930E+06
  195.9200   3.3313150E+06   3.0838580E+06   3.1760928E+06
  195.9300   3.3313152E+06   3.0838578E+06   3.1760925E+06
  195.9400   3.3313155E+06   3.0838578E+06   3.1760922E+06
  195.9500   3.3313158E+06   3.0838578E+06   3.1760920E+06
  195.9600   3.3313160E+06   3.0838578E+06   3.1760918E+06
  195.9700   3.3313162E+06   3.0838578E+06   3.1760915E+06
  195.9800   3.3313165E+06   3.0838578E+06   3.1760912E+06
  195.9900   3.3313168E+06   3.0838578E+06   3.1760910E+06
  196.0000   3.3313170E+06   3.0838578E+06   3.1760908E+06
  196.0100   3.3313172E+06   3.0838578E+06   3.1760908E+06
  196.0200   3.3313175E+06   3.0838578E+06   3.1760905E+06
  196.0300   3.3313178E+06   3.0838578E+06   3.1760902E+06
  196.0400   3.3313180E+06   3.0838578E+06   3.1760900E+06
  196.0500   3.3313182E+06   3.0838578E+06   3.1760898E+06
  196.0600   3.3313185E+06   3.0838578E+06   3.1760895E+06
  196.0700   3.3313188E+06   3.0838578E+06   3.1760892E+06
  196.0800   3.3313190E+06   3.0838578E+06   3.1760890E+06
  196.0900   3.3313192E+06   3.0838578E+06   3.1760888E+06
  196.1000   3.3313195E+06   3.0838578E+06   3.1760885E+06
  196.1100   3.3313198E+06   3.0838578E+06   3.1760882E+06
  196.1200   3.3313200E+06   3.0838578E+06   3.1760880E+06
  196.1300   3.3313202E+06   3.0838578E+06   3.1760878E+06
  196.1400   3.3313205E+06   3.0838578E+06   3.1760875E+06
